DAY,MAX_T,MIN_T,HUM,SMOKE
my-11,30.94309444506357,21.79071200453358,74.18962966033659,24.79290601795072
my-12,30.954562148373117,21.835915449939513,74.39109092313767,25.135635126651607
my-13,30.96786897529904,21.88586459765256,74.59330640068191,25.451060493226784
my-14,30.98301492584133,21.940559447672722,74.79627609296936,25.739182117676247
my-15,31.0,22.0,75.0,26.0
my-16,31.018824197775036,22.064186254634393,75.20447812177379,26.23351414019804
my-17,31.03948751916644,22.133118211575898,75.4097104582908,26.43972453827037
my-18,31.061989964174217,22.206795870824518,75.61569700955098,26.61863119421699
my-19,31.08633153279837,22.285219232380257,75.82243777555433,26.770234108037894
my-20,31.11251222503889,22.36838829624311,76.02993275630091,26.894533279733096
my-21,31.140532040895792,22.456303062413074,76.23818195179064,26.991528709302585
my-22,31.170390980369064,22.548963530890163,76.44718536202359,27.061220396746368
my-23,31.202089043458702,22.64636970167436,76.65694298699971,27.103608342064433
my-24,31.235626230164712,22.74852157476567,76.86745482671901,27.11869254525679
my-25,31.271002540487103,22.855419150164103,77.07872088118151,27.106473006323437
my-26,31.308217974425858,22.96706242786965,77.29074115038719,27.066949725264376
my-27,31.347272531980988,23.083451407882308,77.50351563433607,27.0001227020796
my-28,31.38816621315249,23.204586090202085,77.71704433302813,26.905991936769112
my-29,31.430899017940366,23.330466474828974,77.93132724646338,26.78455742933292
my-30,31.47547094634461,23.46109256176298,78.14636437464179,26.635819179771012
my-31,31.521425450381212,23.59521926727208,78.36143820285939,26.462334213829823
ju-1,31.566023242146077,23.725376088964126,78.57224364289198,26.279444685987908
ju-2,31.60880777365518,23.850317943107093,78.77806318003552,26.089707621991696
ju-3,31.64977904490854,23.970044829700996,78.97889681429004,25.893123021841195
ju-4,31.68893705590614,24.08455674874582,79.17474454565556,25.68969088553639
ju-5,31.72628180664799,24.19385370024157,79.36560637413201,25.47941121307729
ju-6,31.76181329713408,24.297935684188243,79.55148229971944,25.262284004463893
ju-7,31.795531527364425,24.396802700585848,79.73237232241786,25.038309259696206
ju-8,31.82743649733901,24.490454749434377,79.90827644222723,24.807486978774214
ju-9,31.857528207057843,24.57889183073383,80.07919465914756,24.569817161697927
ju-10,31.885806656520916,24.662113944484204,80.24512697317887,24.32529980846735
ju-11,31.912271845728238,24.740121090685513,80.40607338432116,24.07393491908247
ju-12,31.936923774679812,24.81291326933775,80.56203389257442,23.8157224935433
ju-13,31.95976244337563,24.88049048044091,80.71300849793865,23.55066253184983
ju-14,31.9807878518157,24.942852723994992,80.85899720041384,23.278755034002064
ju-15,32.0,25.0,81.0,23.0
ju-16,32.01739888792856,25.051932308455935,81.13601689669713,22.71439742984364
ju-17,32.032984515601356,25.098649649362798,81.26704789050524,22.421947323532986
ju-18,32.046756883018396,25.14015202272058,81.3930929814243,22.12264968106803
ju-19,32.05871599017969,25.176439428529296,81.51415216945433,21.81650450244878
ju-20,32.06886183708524,25.207511866788934,81.63022545459535,21.50351178767524
ju-21,32.077194423735016,25.233369337499504,81.74131283684734,21.183671536747394
ju-22,32.08371375012905,25.254011840660993,81.84741431621028,20.856983749665254
ju-23,32.088419816267326,25.269439376273407,81.9485298926842,20.523448426428825
ju-24,32.09131262214984,25.27965194433675,82.04465956626909,20.183065567038092
ju-25,32.09239216777661,25.284649544851018,82.13580333696494,19.835835171493066
ju-26,32.09165845314763,25.284432177816214,82.22196120477177,19.481757239793744
ju-27,32.08911147826289,25.278999843232334,82.30313316968957,19.120831771940125
ju-28,32.0847512431224,25.268352541099382,82.37931923171834,18.753058767932206
ju-29,32.07857774772614,25.25249027141735,82.45051939085808,18.378438227769994
ju-30,32.070590992074145,25.23141303418625,82.51673364710878,17.996970151453482
jy-1,32.061976760937036,25.208278792206826,82.57835471538519,17.62441789601294
jy-2,32.053920839085485,25.18624550827983,82.63577531060201,17.27654481847864
jy-3,32.04642322651948,25.165313182405267,82.6889954327593,16.953350918850568
jy-4,32.03948392323901,25.145481814583135,82.73801508185699,16.65483619712873
jy-5,32.03310292924409,25.12675140481343,82.78283425789512,16.381000653313126
jy-6,32.027280244534715,25.10912195309615,82.82345296087367,16.13184428740376
jy-7,32.022015869110895,25.092593459431306,82.85987119079266,15.907367099400627
jy-8,32.017309802972626,25.07716592381889,82.89208894765207,15.707569089303728
jy-9,32.01316204611989,25.062839346258897,82.92010623145191,15.532450257113062
jy-10,32.009572598552715,25.049613726751343,82.9439230421922,15.382010602828634
jy-11,32.00654146027107,25.037489065296217,82.9635393798729,15.256250126450437
jy-12,32.00406863127498,25.026465361893518,82.97895524449402,15.155168827978477
jy-13,32.002154111564444,25.016542616543255,82.99017063605561,15.078766707412752
jy-14,32.00079790113945,25.00772082924541,82.99718555455759,15.027043764753259
jy-15,32.0,25.0,83.0,15.0
jy-16,31.999760408146102,24.993380128807022,82.99861397238287,14.997635413152977
jy-17,32.00007912557775,24.987861215666474,82.99302747170614,15.01995000421219
jy-18,32.00095615229494,24.98344326057835,82.98324049796986,15.066943773177634
jy-19,32.002391488297675,24.980126263542658,82.96925305117398,15.138616720049313
jy-20,32.00438513358597,24.977910224559402,82.95106513131859,15.234968844827229
jy-21,32.006937088159795,24.976795143628568,82.92867673840358,15.356000147511377
jy-22,32.01004735201918,24.976781020750167,82.90208787242901,15.501710628101762
jy-23,32.013715925164114,24.977867855924195,82.87129853339488,15.672100286598381
jy-24,32.017942807594586,24.98005564915065,82.83630872130117,15.867169123001233
jy-25,32.022727999310604,24.983344400429537,82.79711843614788,16.086917137310323
jy-26,32.02807150031217,24.987734109760858,82.75372767793505,16.331344329525642
jy-27,32.03397331059929,24.993224777144597,82.70613644666263,16.600450699647197
